sample,amplicon,lwcn,classification
DO43859-SP95646,amplicon7,39797322.0298,Cyclic
DO44091-SP96120,amplicon1,8746817.14402,Cyclic
DO44094-SP96126,amplicon1,9032091.47906,Cyclic
DO44095-SP96129,amplicon1,0,Linear
DO44095-SP96129,amplicon2,0,Linear
DO44097-SP96136,amplicon1,30553527.9779,Cyclic
DO44097-SP96136,amplicon2,0,Linear
DO44097-SP96136,amplicon3,2579510.85852,Cyclic
DO44097-SP96136,amplicon4,4645015.53313,Cyclic
DO44097-SP96136,amplicon5,0,Linear
DO44097-SP96136,amplicon6,10509012.7101,Cyclic
DO44103-SP96147,amplicon1,51395003.0637,Cyclic
DO44103-SP96147,amplicon2,6220017.63068,Cyclic
DO44103-SP96147,amplicon3,0,Linear
DO44103-SP96147,amplicon4,0,Linear
DO44111-SP96163,amplicon1,257514.297272,Linear
DO44273-SP96511,amplicon1,0,Complex-non-cyclic
DO44285-SP96540,amplicon1,111439523.856,Cyclic
DO4449-SP9433,amplicon1,5781392.21336,Complex-non-cyclic
DO4449-SP9433,amplicon2,10.452538377,Linear
DO44517-SP97249,amplicon1,190908651.494,Cyclic
DO4473-SP9481,amplicon1,8537235.20099,Cyclic
DO4473-SP9481,amplicon2,0,Linear
DO4473-SP9481,amplicon3,0,Linear
DO4473-SP9481,amplicon4,0,Linear
DO44872-SP98053,amplicon1,0,Complex-non-cyclic
DO44877-SP98065,amplicon1,0,Linear
DO44877-SP98065,amplicon2,0,Linear
DO44877-SP98065,amplicon3,0,Linear
DO44889-SP98092,amplicon1,327861.473127,No-FSCNA
DO44978-SP98297,amplicon1,0,Linear
DO44978-SP98297,amplicon2,0,Invalid
DO44982-SP98305,amplicon1,0,Linear
DO44982-SP98305,amplicon2,46020.254062,Linear
DO44986-SP98313,amplicon1,4811948.78958,Complex-non-cyclic
DO45029-SP98833,amplicon1,0,Linear
DO45029-SP98833,amplicon2,0,Linear
DO45031-SP98835,amplicon1,2164321.27043,Cyclic
DO45039-SP98843,amplicon1,2425299.1427,Cyclic
DO45043-SP98847,amplicon1,19520.2424281,Complex-non-cyclic
DO45043-SP98847,amplicon2,0,Complex-non-cyclic
DO45043-SP98847,amplicon3,0,Linear
DO45057-SP98861,amplicon1,680311.894954,Cyclic
DO45057-SP98861,amplicon2,0,Linear
DO45057-SP98861,amplicon3,1047950.94024,Complex-non-cyclic
DO45057-SP98861,amplicon4,0,Linear
DO45057-SP98861,amplicon5,0,No-FSCNA
DO45065-SP98869,amplicon1,2931967.63138,Cyclic
DO45065-SP98869,amplicon2,0,Complex-non-cyclic
DO45065-SP98869,amplicon3,0,Linear
DO45065-SP98869,amplicon4,396440.000442,Cyclic
DO45065-SP98869,amplicon5,0,Linear
DO45065-SP98869,amplicon6,0,Linear
DO45065-SP98869,amplicon7,0,Linear
DO45067-SP98871,amplicon1,1696783.87022,Cyclic
DO45071-SP98875,amplicon1,0,Linear
DO45071-SP98875,amplicon2,0,Linear
DO45071-SP98875,amplicon3,0,Linear
DO45071-SP98875,amplicon4,566.573512415,Linear
DO45071-SP98875,amplicon5,0,Linear
DO45077-SP98881,amplicon1,1958328.79542,Cyclic
DO45079-SP98883,amplicon1,6462.67347335,Linear
DO45083-SP98887,amplicon1,0,Linear
DO45085-SP98889,amplicon1,0,Linear
DO45085-SP98889,amplicon2,0,Linear
DO45085-SP98889,amplicon3,105004922.388,Cyclic
DO45085-SP98889,amplicon4,0,No-FSCNA
DO45085-SP98889,amplicon5,0,Linear
DO45089-SP98893,amplicon1,0,Linear
DO45103-SP98925,amplicon1,203267.832665,Cyclic
DO45115-SP98949,amplicon1,933419.594415,Complex-non-cyclic
DO45123-SP98965,amplicon1,1059853.31786,Complex-non-cyclic
DO45137-SP98991,amplicon1,6580100.01196,Cyclic
DO45141-SP99003,amplicon1,1588310.95934,Cyclic
DO45141-SP99003,amplicon2,911470.17891,Cyclic
DO45147-SP99013,amplicon1,0,Linear
DO45161-SP99045,amplicon1,4682030.91392,Linear
DO45169-SP99061,amplicon1,1048098.28326,Complex-non-cyclic
DO45173-SP99069,amplicon1,0,No-FSCNA
DO45173-SP99069,amplicon2,0,No-FSCNA
DO45181-SP99085,amplicon1,12013422.6897,Cyclic
DO45185-SP99093,amplicon1,15061813.37,Complex-non-cyclic
DO45191-SP99105,amplicon1,17539575.0944,Cyclic
DO45193-SP99109,amplicon1,1876720.8674,Cyclic
DO45197-SP99117,amplicon1,0,Linear
DO45197-SP99117,amplicon2,0,Complex-non-cyclic
DO45197-SP99117,amplicon3,75998.2696812,Cyclic
DO45205-SP99133,amplicon1,1055589.62531,Cyclic
DO45211-SP99145,amplicon1,70194650.3758,Cyclic
DO45213-SP99149,amplicon1,453.075482636,Linear
DO45221-SP99165,amplicon1,4166761.84116,Cyclic
DO45233-SP99189,amplicon1,0,Linear
DO45239-SP99201,amplicon1,0,Linear
DO45245-SP99213,amplicon1,378248.242686,Complex-non-cyclic
DO45245-SP99213,amplicon2,1370297.03025,Linear
DO45247-SP99217,amplicon1,0,Linear
DO45247-SP99217,amplicon2,0,Linear
DO45247-SP99217,amplicon3,0,Linear
DO45253-SP99229,amplicon1,5827196.478,Cyclic
DO45259-SP99241,amplicon1,7940.2769773,Invalid
DO45263-SP99249,amplicon1,58431936.2138,Cyclic
DO45265-SP99253,amplicon1,954917.361018,Cyclic
DO45267-SP99257,amplicon1,4226117.933,Complex-non-cyclic
DO45269-SP99261,amplicon1,202311.373096,Cyclic
DO45281-SP99287,amplicon1,0,Linear
DO45281-SP99287,amplicon2,0,Linear
DO45281-SP99289,amplicon1,2156246.72727,Complex-non-cyclic
DO45283-SP99293,amplicon1,0,Linear
DO45283-SP99293,amplicon2,0,Linear
DO45283-SP99293,amplicon3,0,Linear
DO45283-SP99293,amplicon4,0,Linear
DO45297-SP99321,amplicon1,252390.516528,Cyclic
DO45305-SP99337,amplicon1,0,Invalid
DO46327-SP101519,amplicon1,9826339.76819,Cyclic
DO46328-SP101521,amplicon1,63209811.6092,Cyclic
DO46328-SP101521,amplicon2,4995268.65965,No-FSCNA
DO46328-SP101521,amplicon3,0,Linear
DO46328-SP101521,amplicon4,4358140.79229,Complex-non-cyclic
DO46328-SP101521,amplicon5,90807.3143476,No-FSCNA
DO46328-SP101521,amplicon6,0,No-FSCNA
DO46328-SP101521,amplicon7,0,Complex-non-cyclic
DO46330-SP101526,amplicon1,49342819.2726,Cyclic
DO46330-SP101526,amplicon2,0,Linear
DO46330-SP101526,amplicon3,0,No-FSCNA
DO46330-SP101526,amplicon4,68952.5992673,Linear
DO46330-SP101526,amplicon5,3838527.92647,Complex-non-cyclic
DO46330-SP101526,amplicon6,0,Complex-non-cyclic
DO46330-SP101526,amplicon7,0,Linear
DO46330-SP101526,amplicon8,0,Linear
DO46331-SP101528,amplicon1,3059337.96282,Cyclic
DO46331-SP101528,amplicon2,41459627.4968,Cyclic
DO46331-SP101528,amplicon3,242.572721503,No-FSCNA
DO46331-SP101528,amplicon4,7255189.70231,Cyclic
DO46332-SP101530,amplicon1,108064.248137,Linear
DO46334-SP101536,amplicon1,5304.64524,Linear
DO46336-SP101540,amplicon1,54837822.6696,Cyclic
DO46336-SP101540,amplicon2,0,Complex-non-cyclic
DO46336-SP101540,amplicon3,7109125.54018,Cyclic
DO46336-SP101540,amplicon4,0,Linear
DO46338-SP101544,amplicon1,0,Linear
DO46338-SP101544,amplicon2,516945.260468,Complex-non-cyclic
DO46338-SP101544,amplicon3,22019239.2661,Cyclic
DO46338-SP101544,amplicon4,3567.50935076,Complex-non-cyclic
DO46338-SP101544,amplicon5,88299.4577684,Linear
DO46338-SP101544,amplicon6,6136793.57028,Cyclic
DO46340-SP101548,amplicon1,0,No-FSCNA
DO46340-SP101548,amplicon2,0,No-FSCNA
DO46342-SP101552,amplicon1,0,Linear
DO46346-SP101564,amplicon1,0,Linear
DO46346-SP101564,amplicon2,0,Linear
DO46346-SP101564,amplicon3,744869.17788,Cyclic
DO46346-SP101564,amplicon4,0,Linear
DO46348-SP101568,amplicon1,25224540.1357,Cyclic
DO46350-SP101572,amplicon1,19831961.9905,Cyclic
DO46350-SP101572,amplicon2,11833506.5194,Cyclic
DO46352-SP101576,amplicon1,44534938.6288,Cyclic
DO46352-SP101576,amplicon2,0,Linear
DO46352-SP101576,amplicon3,0,Linear
DO46352-SP101576,amplicon4,0,No-FSCNA
DO46352-SP101576,amplicon5,0,Linear
DO46354-SP101580,amplicon1,0,Linear
DO46354-SP101580,amplicon2,931204.505936,Cyclic
DO46354-SP101580,amplicon3,1648.98604428,Complex-non-cyclic
DO46354-SP101580,amplicon4,3723339.0109,Cyclic
DO46354-SP101580,amplicon5,0,Linear
DO46356-SP101584,amplicon1,1402660.12447,Complex-non-cyclic
DO46356-SP101584,amplicon2,36862598.1587,Cyclic
DO46356-SP101584,amplicon3,0,Linear
DO46356-SP101584,amplicon4,0,Linear
DO46356-SP101584,amplicon5,4475.23813121,Linear
DO46356-SP101584,amplicon6,0,Linear
DO46356-SP101584,amplicon7,0,Complex-non-cyclic
DO46356-SP101584,amplicon8,0,Linear
DO46356-SP101584,amplicon9,0,Linear
DO46358-SP101588,amplicon1,7685639.45226,Cyclic
DO46360-SP101592,amplicon1,1774267.4356,Cyclic
DO46360-SP101592,amplicon2,57603.2533861,Linear
DO46360-SP101592,amplicon3,0,Linear
DO46362-SP101596,amplicon1,1336562.60343,Cyclic
DO46370-SP101616,amplicon1,0,Linear
DO46370-SP101616,amplicon2,0,Linear
DO46370-SP101616,amplicon3,521837.001351,Cyclic
DO46370-SP101616,amplicon4,6803665.82414,Complex-non-cyclic
DO46370-SP101616,amplicon5,13553.7785645,Complex-non-cyclic
DO46370-SP101616,amplicon6,26338.6157817,Complex-non-cyclic
DO46372-SP101622,amplicon1,0,No-FSCNA
DO46372-SP101622,amplicon2,62447.6484129,Complex-non-cyclic
DO46372-SP101622,amplicon3,0,Linear
DO46376-SP101634,amplicon1,0,Linear
DO46378-SP101642,amplicon1,0,No-FSCNA
DO46378-SP101642,amplicon2,0,Linear
DO46378-SP101642,amplicon3,0,Linear
DO46378-SP101642,amplicon4,0,No-FSCNA
DO46388-SP101666,amplicon1,2789.11219194,Complex-non-cyclic
DO46392-SP101674,amplicon1,9089.58300988,Linear
DO46392-SP101674,amplicon2,1050327.63759,Linear
DO46392-SP101674,amplicon3,0,Linear
DO46392-SP101674,amplicon4,51633.1445003,Complex-non-cyclic
DO46392-SP101674,amplicon5,0,Linear
DO46392-SP101674,amplicon6,5.232915352,Linear
DO46392-SP101674,amplicon7,0,Linear
DO46392-SP101674,amplicon8,0,Linear
DO46392-SP101674,amplicon9,0,Linear
DO46394-SP101678,amplicon1,0,Linear
DO46394-SP101678,amplicon2,17940540.2593,Cyclic
DO46394-SP101678,amplicon3,9501277.34819,Cyclic
DO46396-SP101682,amplicon1,18243801.9288,Cyclic
DO46396-SP101682,amplicon2,14419520.4229,Cyclic
DO46396-SP101682,amplicon3,0,Linear
DO46396-SP101682,amplicon4,6059788.44577,Cyclic
DO46396-SP101682,amplicon5,0,Linear
DO46396-SP101682,amplicon6,0,Linear
DO46396-SP101682,amplicon7,0,Linear
DO46398-SP101686,amplicon1,714403.500499,Linear
DO46398-SP101686,amplicon2,2342778.86303,Linear
DO46398-SP101686,amplicon3,0,Linear
DO46402-SP101694,amplicon1,879996.195406,Complex-non-cyclic
DO46402-SP101694,amplicon2,0,No-FSCNA
DO46402-SP101694,amplicon3,862.026227614,Linear
DO46404-SP101700,amplicon1,0,Complex-non-cyclic
DO46404-SP101700,amplicon2,1137614.92437,Cyclic
DO46404-SP101700,amplicon3,0,Linear
DO46408-SP101708,amplicon1,192497.893494,Linear
DO46408-SP101708,amplicon2,0,Linear
DO46408-SP101708,amplicon3,0,No-FSCNA
DO46408-SP101708,amplicon4,56759341.0523,Cyclic
DO46408-SP101708,amplicon5,0,Linear
DO46412-SP101716,amplicon1,0,Linear
DO46412-SP101716,amplicon2,0,Linear
DO46412-SP101716,amplicon3,0,Linear
DO46412-SP101716,amplicon4,0,Linear
DO46412-SP101716,amplicon5,0,Linear
DO46412-SP101716,amplicon6,6447536.94363,Cyclic
DO46416-SP101724,amplicon1,0,Complex-non-cyclic
DO46416-SP101724,amplicon2,162164.839282,Linear
DO46416-SP101724,amplicon3,43900.7945463,Complex-non-cyclic
DO46416-SP101724,amplicon4,2137.83952759,No-FSCNA
DO46416-SP101724,amplicon5,0,Linear
DO46416-SP101724,amplicon6,0,No-FSCNA
DO46416-SP101724,amplicon7,0,Invalid
DO46416-SP101724,amplicon8,298188.695824,Linear
DO46424-SP101740,amplicon10,0,Linear
DO46424-SP101740,amplicon11,0,Linear
DO46424-SP101740,amplicon12,0,Linear
DO46424-SP101740,amplicon1,0,Complex-non-cyclic
DO46424-SP101740,amplicon2,4033683.09749,Complex-non-cyclic
DO46424-SP101740,amplicon3,0,Linear
DO46424-SP101740,amplicon4,0,Linear
DO46424-SP101740,amplicon5,0,Linear
DO46424-SP101740,amplicon6,0,No-FSCNA
DO46424-SP101740,amplicon7,0,Linear
DO46424-SP101740,amplicon8,0,Linear
DO46424-SP101740,amplicon9,0,Linear
DO46473-SP101845,amplicon1,473038.202617,Cyclic
DO46473-SP101845,amplicon2,161103.002044,No-FSCNA
DO46493-SP101891,amplicon1,99.6442246312,Linear
DO46493-SP101891,amplicon2,101.152503611,Linear
DO46498-SP101921,amplicon1,0,Linear
DO46503-SP101931,amplicon1,0,Linear
DO46503-SP101931,amplicon2,3665.4052294,Complex-non-cyclic
DO46503-SP101931,amplicon3,0,Complex-non-cyclic
DO46503-SP101931,amplicon4,0,Linear
DO46503-SP101931,amplicon5,0,Linear
DO46503-SP101931,amplicon6,18325665.6684,Cyclic
DO46503-SP101931,amplicon7,0,Linear
DO46503-SP101931,amplicon8,72278.3348411,Cyclic
DO46542-SP102015,amplicon1,213518.989567,Linear
DO46556-SP102045,amplicon1,0,Linear
DO46556-SP102045,amplicon2,0,Linear
DO46560-SP102055,amplicon1,1433546.12202,Complex-non-cyclic
DO46560-SP102055,amplicon2,145118.003277,No-FSCNA
DO46560-SP102055,amplicon3,0,No-FSCNA
DO46560-SP102055,amplicon4,0,No-FSCNA
DO46566-SP102074,amplicon1,0,Complex-non-cyclic
DO46566-SP102074,amplicon2,1490324.43781,Complex-non-cyclic
DO46566-SP102074,amplicon3,0,No-FSCNA
DO46566-SP102074,amplicon4,0,No-FSCNA
DO46566-SP102074,amplicon5,0,Linear
DO46568-SP102084,amplicon1,0,Linear
DO46568-SP102084,amplicon2,0,Linear
DO46568-SP102084,amplicon3,948304.420011,Linear
DO46571-SP102090,amplicon1,528931.023488,Complex-non-cyclic
DO46576-SP102096,amplicon10,3802751.53881,Linear
DO46576-SP102096,amplicon1,0,Linear
DO46576-SP102096,amplicon2,8201014.25796,Cyclic
DO46576-SP102096,amplicon3,0,Linear
DO46576-SP102096,amplicon4,0,Linear
DO46576-SP102096,amplicon5,0,Linear
DO46576-SP102096,amplicon6,131326.323678,Linear
DO46576-SP102096,amplicon7,0,No-FSCNA
DO46576-SP102096,amplicon8,0,Linear
DO46576-SP102096,amplicon9,0,Linear
DO46581-SP102103,amplicon1,0,Linear
DO46581-SP102103,amplicon2,0,No-FSCNA
DO46581-SP102103,amplicon3,0,No-FSCNA
DO46581-SP102103,amplicon4,0,No-FSCNA
DO46581-SP102103,amplicon5,0,Linear
DO46581-SP102103,amplicon6,0,Linear
DO46581-SP102103,amplicon7,0,No-FSCNA
DO46581-SP102103,amplicon8,0,No-FSCNA
DO46586-SP102113,amplicon10,0,Linear
DO46586-SP102113,amplicon11,0,No-FSCNA
DO46586-SP102113,amplicon1,0,Invalid
DO46586-SP102113,amplicon2,0,No-FSCNA
DO46586-SP102113,amplicon3,0,Linear
DO46586-SP102113,amplicon4,0,Linear
DO46586-SP102113,amplicon5,0,No-FSCNA
DO46586-SP102113,amplicon6,0,Linear
DO46586-SP102113,amplicon7,0,Linear
DO46586-SP102113,amplicon8,0,Linear
DO46586-SP102113,amplicon9,0,No-FSCNA
DO46588-SP102123,amplicon1,80995.2509831,Linear
DO46588-SP102123,amplicon2,347732.606396,Complex-non-cyclic
DO46588-SP102123,amplicon3,73048.4202066,Linear
DO46588-SP102123,amplicon4,0,Linear
DO46588-SP102123,amplicon5,0,Linear
DO46588-SP102123,amplicon6,561787.374136,Cyclic
DO46591-SP102133,amplicon1,169823.047825,Complex-non-cyclic
DO46591-SP102133,amplicon2,0,No-FSCNA
DO46591-SP102133,amplicon3,280476.042124,Linear
DO46591-SP102133,amplicon4,329235.404254,Linear
DO46591-SP102133,amplicon5,0,No-FSCNA
DO46597-SP102161,amplicon1,0,Linear
DO46597-SP102161,amplicon2,0,No-FSCNA
DO46597-SP102161,amplicon3,0,No-FSCNA
DO46597-SP102161,amplicon4,0,No-FSCNA
DO46597-SP102161,amplicon5,0,Linear
DO46602-SP102168,amplicon10,0,Linear
DO46602-SP102168,amplicon11,0,Linear
DO46602-SP102168,amplicon12,0,Linear
DO46602-SP102168,amplicon13,1741326.86807,Cyclic
DO46602-SP102168,amplicon1,0,No-FSCNA
DO46602-SP102168,amplicon2,117517.85402,Complex-non-cyclic
DO46602-SP102168,amplicon3,0,Linear
DO46602-SP102168,amplicon4,0,Linear
DO46602-SP102168,amplicon5,0,No-FSCNA
DO46602-SP102168,amplicon6,3191504.86713,Cyclic
DO46602-SP102168,amplicon7,811205.294258,Linear
DO46602-SP102168,amplicon8,0,Linear
DO46602-SP102168,amplicon9,140144.870426,Linear
DO46606-SP102174,amplicon10,682863.216697,Linear
DO46606-SP102174,amplicon11,0,No-FSCNA
DO46606-SP102174,amplicon12,7793501.30045,Cyclic
DO46606-SP102174,amplicon13,669994.864962,Complex-non-cyclic
DO46606-SP102174,amplicon14,0,Linear
DO46606-SP102174,amplicon15,0,Linear
DO46606-SP102174,amplicon16,0,Linear
DO46606-SP102174,amplicon17,174957.210666,Linear
DO46606-SP102174,amplicon18,7631.27245436,Linear
DO46606-SP102174,amplicon19,0,No-FSCNA
DO46606-SP102174,amplicon1,190742.448351,No-FSCNA
DO46606-SP102174,amplicon20,0,No-FSCNA
DO46606-SP102174,amplicon21,25670.0435815,No-FSCNA
DO46606-SP102174,amplicon22,271086.697187,Linear
DO46606-SP102174,amplicon23,0,No-FSCNA
DO46606-SP102174,amplicon24,0,No-FSCNA
DO46606-SP102174,amplicon25,257563.401847,Linear
DO46606-SP102174,amplicon26,171534.121333,Linear
DO46606-SP102174,amplicon27,0,Linear
DO46606-SP102174,amplicon2,4882527.91492,Complex-non-cyclic
DO46606-SP102174,amplicon3,773279.01363,No-FSCNA
DO46606-SP102174,amplicon4,102831.990613,Linear
DO46606-SP102174,amplicon5,1075.3800457,Linear
DO46606-SP102174,amplicon6,523479.133031,Cyclic
DO46606-SP102174,amplicon7,0,Linear
DO46606-SP102174,amplicon8,0,Linear
DO46606-SP102174,amplicon9,1037.06766856,Complex-non-cyclic
DO46611-SP102187,amplicon1,135461.423445,Linear
DO46611-SP102187,amplicon2,0,Linear
DO46611-SP102187,amplicon3,19306.5058856,Linear
DO46611-SP102187,amplicon4,59489.195445,Linear
DO46783-SP102611,amplicon1,4486251.1433,Cyclic
DO46783-SP102611,amplicon2,0,No-FSCNA
DO4695-SP9930,amplicon1,0,Linear
DO47100-SP103535,amplicon1,4514325.57893,Cyclic
DO472-SP953,amplicon10,354940.579877,Cyclic
DO472-SP953,amplicon11,904734.531478,Cyclic
DO472-SP953,amplicon12,10809180.7891,Complex-non-cyclic
DO472-SP953,amplicon13,1364970.4129,Cyclic
DO472-SP953,amplicon1,0,No-FSCNA
DO472-SP953,amplicon2,0,No-FSCNA
DO472-SP953,amplicon3,15539293.0842,Cyclic
DO472-SP953,amplicon4,0,No-FSCNA
DO472-SP953,amplicon5,0,Linear
DO472-SP953,amplicon6,0,Linear
DO472-SP953,amplicon7,0,Complex-non-cyclic
DO472-SP953,amplicon8,458006.590293,Complex-non-cyclic
DO472-SP953,amplicon9,2408181.26546,Linear
DO47268-SP103894,amplicon1,109906224.466,Cyclic
DO47268-SP103894,amplicon2,0,Linear
DO47451-SP104330,amplicon1,0,Linear
DO47542-SP104530,amplicon1,0,Complex-non-cyclic
DO4766-SP10084,amplicon10,0,Linear
DO4766-SP10084,amplicon1,13502077.3822,Cyclic
DO4766-SP10084,amplicon2,25613503.8679,Cyclic
DO4766-SP10084,amplicon3,305915.252121,Complex-non-cyclic
DO4766-SP10084,amplicon4,113089.862938,No-FSCNA
DO4766-SP10084,amplicon5,0,Linear
DO4766-SP10084,amplicon6,6236293.04373,Complex-non-cyclic
DO4766-SP10084,amplicon7,0,Linear
DO4766-SP10084,amplicon8,1724789.68087,Complex-non-cyclic
DO4766-SP10084,amplicon9,6773002.75081,Cyclic
DO477-SP963,amplicon1,0,Linear
DO477-SP963,amplicon2,25054451.2171,Cyclic
DO477-SP963,amplicon3,0,Invalid
DO477-SP963,amplicon4,2290938.99853,Complex-non-cyclic
DO477-SP963,amplicon5,0,Invalid
DO477-SP963,amplicon6,0,No-FSCNA
DO47737-SP104984,amplicon1,1052654.75134,Cyclic
DO47747-SP105006,amplicon1,51579303.8428,Cyclic
DO47841-SP105213,amplicon1,12028.2286384,Linear
DO47859-SP105253,amplicon1,93165.7570086,Linear
DO47859-SP105253,amplicon2,826551.263493,Cyclic
DO47859-SP105253,amplicon3,439.177213606,Linear
DO47863-SP105261,amplicon1,1120.05173282,Complex-non-cyclic
DO47863-SP105261,amplicon2,833684.146023,Complex-non-cyclic
DO47863-SP105261,amplicon3,212779.081953,Complex-non-cyclic
DO47863-SP105261,amplicon4,8694.01440551,Complex-non-cyclic
DO47863-SP105261,amplicon5,400466.306714,Linear
DO4796-SP10150,amplicon1,0,Linear
DO47997-SP105577,amplicon1,13324306.8353,Cyclic
DO483-SP975,amplicon10,7035181.13314,Linear
DO483-SP975,amplicon11,2019081.77434,Cyclic
DO483-SP975,amplicon12,0,Complex-non-cyclic
DO483-SP975,amplicon13,2823870.8326,Linear
DO483-SP975,amplicon14,0,Linear
DO483-SP975,amplicon15,0,Complex-non-cyclic
DO483-SP975,amplicon16,4173461.50847,Cyclic
DO483-SP975,amplicon17,0,Linear
DO483-SP975,amplicon18,1924742.83799,Complex-non-cyclic
DO483-SP975,amplicon19,0,No-FSCNA
DO483-SP975,amplicon1,0,Linear
DO483-SP975,amplicon20,0,Linear
DO483-SP975,amplicon21,0,Linear
DO483-SP975,amplicon22,0,Complex-non-cyclic
DO483-SP975,amplicon23,0,Linear
DO483-SP975,amplicon24,0,Linear
DO483-SP975,amplicon2,0,Linear
DO483-SP975,amplicon3,0,Linear
DO483-SP975,amplicon4,0,Linear
DO483-SP975,amplicon5,1508576.4886,Complex-non-cyclic
DO483-SP975,amplicon6,0,Linear
DO483-SP975,amplicon7,714825.508996,Linear
DO483-SP975,amplicon8,425893.579458,Complex-non-cyclic
DO483-SP975,amplicon9,16473254.0964,Cyclic
DO48516-SP106656,amplicon1,0,Invalid
DO48672-SP106993,amplicon1,0,Complex-non-cyclic
DO48681-SP107010,amplicon1,159041.20703,No-FSCNA
DO48681-SP107010,amplicon2,0,No-FSCNA
DO48681-SP107010,amplicon3,0,Linear
DO48682-SP107012,amplicon1,17096020.8511,Complex-non-cyclic
DO48682-SP107012,amplicon2,0,Linear
DO48684-SP107017,amplicon1,29918.9552191,No-FSCNA
DO48686-SP107019,amplicon1,0,Invalid
DO48687-SP107023,amplicon1,5592661.65475,Cyclic
DO48695-SP107037,amplicon1,0,Linear
DO48701-SP107047,amplicon1,0,Linear
DO48721-SP107080,amplicon1,511339.054239,Cyclic
DO48721-SP107080,amplicon2,467855.815219,Invalid
DO48723-SP107084,amplicon1,12591801.504,Complex-non-cyclic
DO48725-SP107088,amplicon1,4251357.62092,Linear
DO48732-SP107101,amplicon1,0,Complex-non-cyclic
DO48732-SP107101,amplicon2,701206.002822,Complex-non-cyclic
DO48741-SP107119,amplicon1,0,Linear
DO48742-SP107121,amplicon1,0,Linear
DO48743-SP107123,amplicon1,0,Linear
DO48759-SP107150,amplicon1,0,Complex-non-cyclic
DO48759-SP107150,amplicon2,0,Invalid
DO48761-SP107155,amplicon1,83664.5605439,No-FSCNA
DO48906-SP107384,amplicon1,12451985.1173,Complex-non-cyclic
DO48909-SP107403,amplicon1,0,No-FSCNA
DO48919-SP107437,amplicon1,44978055.0811,Cyclic
DO48919-SP107437,amplicon2,22731471.9228,Cyclic
DO48919-SP107437,amplicon3,18176782.3662,Cyclic
DO48919-SP107437,amplicon4,16299554.9517,Cyclic
DO48922-SP107440,amplicon1,0,Complex-non-cyclic
DO48935-SP107454,amplicon1,3780550.82159,Cyclic
DO48937-SP107457,amplicon1,1996585.47098,No-FSCNA
DO48943-SP107462,amplicon1,18926536.3207,Cyclic
DO48948-SP107467,amplicon1,49793359.7769,Cyclic
DO48951-SP107470,amplicon1,1562360.76255,Cyclic
DO48955-SP107474,amplicon1,0,Linear
DO48958-SP107478,amplicon1,0,Linear
DO48987-SP107595,amplicon1,51869923.6858,Cyclic
DO48987-SP107595,amplicon2,2723664.82791,Complex-non-cyclic
DO48987-SP107595,amplicon3,0,Linear
DO48987-SP107595,amplicon4,0,Linear
DO48991-SP107603,amplicon1,241196.794211,Complex-non-cyclic
DO49009-SP107640,amplicon1,0,Linear
DO49009-SP107640,amplicon2,3467967.61798,Cyclic
DO49009-SP107640,amplicon3,0,Complex-non-cyclic
DO49009-SP107640,amplicon4,11165853.4657,Linear
DO49014-SP107650,amplicon1,1837137.22366,Cyclic
DO49078-SP107781,amplicon1,0,Linear
DO49079-SP107784,amplicon1,14705987.7421,Cyclic
DO49079-SP107784,amplicon2,1801977.76026,Complex-non-cyclic
DO49079-SP107784,amplicon3,0,Complex-non-cyclic
DO49079-SP107784,amplicon4,0,Linear
DO49079-SP107784,amplicon5,0,Linear
DO49079-SP107784,amplicon6,1100323.90546,Linear
DO49087-SP107805,amplicon1,0,Complex-non-cyclic
DO49087-SP107805,amplicon2,4812257.76049,Cyclic
DO49087-SP107805,amplicon3,1388709.4777,Cyclic
DO49090-SP107813,amplicon1,12831847.9042,Cyclic
DO49113-SP107874,amplicon1,572201.851921,Cyclic
DO49127-SP107915,amplicon1,0,Linear
DO49135-SP107945,amplicon1,6266425.89265,Complex-non-cyclic
DO49135-SP107945,amplicon2,8258.96403988,Complex-non-cyclic
DO49138-SP107956,amplicon1,18370975.1359,Cyclic
